"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut" "num_causal_temp" "num_causal_sal" "num_multiallelic" "meanFst" "va_temp_total" "va_sal_total" "Va_temp_sample" "Va_sal_sample" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "RDA_Va_temp_prop" "RDA_Va_sal_prop" "RDA_TPR" "RDA_FDR_allSNPs" "RDA_FDR_neutSNPs" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "cor_RDA20000_RDloadings_tempPhen" "cor_RDA20000_RDloadings_salPhen" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "nSNPs" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "RDA1_propvar" "RDA2_propvar" "RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_mlog10P_sig_noutliers" "RDA_RDAmutpred_cor_tempEffect" "RDA_RDAmutpred_cor_salEffect" "RDA_absRDAmutpred_cor_tempVa" "RDA_absRDAmutpred_cor_salVa"
"1231104" 1000 10 0.074831302761037 0.0253665842859326 0.475557 3 1.91813403920666e-06 NA 0.923663033151448 0.859705127752802 NA NA 3266 376 25691 13611 337 0 1 0.128648097927375 0.0188765551324058 0 0.0205528115836246 0 0 NA 0 NA NA NA NA NA 0.0127664170583499 0.0237058344680073 NA NA 0.119763979144858 0 0.0186170212765957 0.985042735042735 0.970212765957447 0.010528450782864 0.0200868772776871 0.805953953953954 NA 0.577048188607127 0 0.28486646884273 NA 0.983748095479939 0.969572107765452 1 1 0.0167385975600312 0.0347335931276297 NA NA 0.287363547940413 NA 0.212113034506961 0.105265853809337 -0.943333338660594 -0.00549998491558069 0.252032717820643 -0.0160489458993322 0.0744572746564501 0.00715302716092528 -0.0433482473280568 -0.0159571997552734 -0.332045091195395 -0.998845916563048 -0.9423493959356 -0.0292779466094411 5907 257 26067 0.224744691793402 0.00778781867607083 0 0 0 0 0 0 0 0.858 0.142 0.99999951615638 0.000983710832897781 -0.000983710832897905 0.999999516156381 468 0.440821017544034 NA 0.0484323229597052 NA
"1231105" 1000 10 0.0707799170883446 0.0240295632873237 0.479717 2 1.82741858850188e-06 84 0.928294508640678 0.859106103595483 NA NA 3480 473 26888 14043 430 0 0 0.122947693229596 0.0197633018300472 0 0.020441059320621 0 0 NA 0 NA NA 1 NA 1 0.0166286040128985 0.0301386586675433 NA NA 0.224620380541715 0 0.0380549682875264 0.990440785979819 0.979933110367893 0.0119128386477413 0.0228875227489753 0.811359359359359 NA 0.535657699269446 0 0.33953488372093 NA 0.983185534953357 0.968703108252947 1 1 0.0159487850426446 0.0325067405307619 NA NA 0.311562160007657 NA 0.275087719298246 0.0850511355137244 -0.932901535081112 0.0309645291892415 0.225142026267348 0.0397722072092113 -0.118151657320724 -0.0383277503924434 -0.338136090882156 0.0244142994764429 0.352661709312529 -0.99183607971613 0.933517842907839 -0.115232838558292 8683 63 27361 0.321797336751406 0.0032756533504237 0 7 0 0 0 0 0.00021362956633198 0.869 0.131 0.999652715342567 -0.026352394734317 0.0263523947343171 0.999652715342566 1883 0.455978496631761 NA 0.045358617701339 NA
"1231106" 1000 10 0.0765618953452344 0.0243073991648109 0.478906 1 1.49017971567371e-06 18 0.958032414352484 0.853947757381558 NA NA 3548 548 33005 17592 508 0 0 0.0689012284051162 0.0176270934184618 0 0.0172388764196758 0 0.0973575993462776 NA 0.00393700787401575 NA 0.666666666666667 NA 0 NA 0.0157446924586365 0.0301239578981207 NA NA 0.148374800480991 0 0.0109489051094891 0.995661605206074 0.98972602739726 0.0130800938402769 0.0233091924267433 0.817280097377884 NA 0.516228352151133 0 0.295275590551181 NA 0.978105386075026 0.961038961038961 1 1 0.0230643974227172 0.0519062238086613 NA NA 0.292005281955964 NA 0.212955082444775 0.0822881142981223 0.981585541192142 0.00354615017245973 -0.00576246938356898 -0.0315003167678304 0.00223014330263522 -0.00410058955549065 NA NA 0.00855934795656956 -0.999509144955732 0.998711370943183 0.00396249523432584 6851 33 33553 0.210322874033652 0.00130741246020919 6 0 2 0 0 0 0 0.866 0.134 0.999986978780766 0.00510316263866556 -0.00510316263866529 0.999986978780767 1383 0.451362226623275 NA 0.0579087793968287 NA
"1231107" 1000 10 0.0842836085335251 0.0284963850271031 0.477426 3 1.50970741870226e-06 34 0.956274707398346 0.850095430355806 NA NA 3654 550 32569 17139 508 0 0 0.0557300365020326 0.0184316899234769 0 0.0181459350773751 0 0.0910498026127771 NA 0.00393700787401575 NA 0.818181818181818 NA 0 NA 0.0149858832842574 0.0280270259127654 NA NA 0.178453969031636 0 0.0163636363636364 0.993914807302231 0.985576923076923 0.0132365702099866 0.0240569224618785 0.822882882882883 NA 0.589087280700035 0 0.257874015748031 NA 0.971996579734929 0.95473393227367 1 1 0.0253484013778257 0.0630137371935642 NA NA 0.291197014749174 NA 0.185586413809362 0.0856366661170236 0.976847401960334 0.00867977072192002 -0.0876797567434467 -0.0015806666588503 -0.0486241815338154 0.00619109367864311 0.0334177329053696 -0.00127688334659483 -0.138884191815938 0.999097340875104 -0.989238500467859 0.0146637374602053 4678 44 33119 0.161211272536321 0.0012836221483167 11 0 2 0 0 0 0 0.831 0.169 0.999976439585283 0.00686442090329994 -0.00686442090330017 0.999976439585285 1479 0.51897166195816 NA 0.0605700452525773 NA
"1231108" 1000 10 0.0925803596621836 0.0380365390253021 0.471412 2 4.50126035289881e-06 15 0.952038399956745 0.847889165325679 NA NA 2416 340 10768 5688 314 0 0 0.157318706030182 0.0242477142728448 0 0.024356571437409 0 0 NA 0 NA NA NA NA NA 0.0280136433827578 0.0508641045491156 NA NA 0.111428197011559 0 0.0205882352941176 0.980821917808219 0.959770114942529 0.0229674829685354 0.042991388295424 0.791663663663664 NA 0.573422879221751 0 0.426751592356688 NA 0.965463917525773 0.93640246796393 1 1 0.0320587732003957 0.0607214096894109 NA NA 0.345510604290467 NA 0.275574857896078 0.09625654445147 -0.934569838937061 0.156398805203471 -0.190481693047534 -0.0434297217858887 -0.119311691077782 -0.139922663325831 -0.217150588922849 -0.0368669491743264 0.322028031796598 -0.998473506251057 -0.945877251261984 0.0347934304185779 3880 65 11108 0.346870604781997 0.00474683544303797 0 0 0 0 0 0 0 0.895 0.105 0.988040252298323 -0.154196173228337 0.154196173228338 0.988040252298323 365 0.378758607135369 NA 0.0511185606526728 NA
"1231109" 1000 10 0.120115683101723 0.0403903297929213 0.495869 2 1.88657887786288e-06 71 0.944335910511648 0.8779973358276 0.714798192959669 0.662212768956585 2917 525 25978 13803 186 282 0 0.190659173554358 0.0155744511330882 0.0547858656835962 0.0182776139596545 0.0538466292840083 0.0760545734456005 0.272629842021212 0.0161290322580645 0.0283687943262411 0.930232558139535 0.926605504587156 0.727272727272727 0 0.00764230076760927 0.01994252091265 0.0286281963267883 0.104333924198093 0.116317538298981 0.360211196287538 0.0323809523809524 0.971993410214168 0.887417218543046 0.0202891868550713 0.0489474465256419 0.847774622397444 0.701637637637638 0.855495494835736 0.177597277607232 0.489247311827957 0.0141843971631206 0.992964280191743 0.98601291115893 0.927272727272727 0.932203389830508 0.00735180870700286 0.0143591569943241 0.0234427987351469 0.0536242256313715 0.384838480181237 0.0743087736548977 0.355158588563048 0.0554568004096516 -0.996359689191005 0.00342068082888909 -0.000788724590537895 -0.00576722393414999 -0.00326386590399117 -0.00259994920298465 0.0962268593021328 0.00182192702101532 0.00400083399281665 -0.999627574880868 -0.997801449044664 0.000446186604180473 12934 55 26503 0.464754038977034 0.0039846410200681 43 109 3 8 8 0.000579584148373542 0 0.972 0.028 0.999996588088514 -0.00261224258622935 0.00261224258622907 0.999996588088515 607 0.319319449756858 0.49486054297069 0.0325857662379843 0.142577037979883
"1231110" 1000 10 0.128001986438481 0.0480011931119142 0.494168 10 1.64462864285244e-06 NA 0.944021957590254 0.863514415175756 0.805637520170933 0.675981887614967 3820 636 29766 15650 232 342 3 0.146916989926194 0.0152768995201205 0.0532526777920705 0.0158217095094142 0.0497493538575976 0.0638821692784238 0.218237607652863 0.00431034482758621 0.0175438596491228 0.9 0.75 0.5 0.25 0.00764563018403809 0.0175382636786952 0.053710576099537 0.147130947148459 0.331648597819668 0.465802232574179 0.0849056603773585 0.984384037015616 0.965093729799612 0.0189940834327735 0.0440575057724912 0.821773773773774 0.599383383383383 0.803629606623379 0.170735138798792 0.538793103448276 0.0116959064327485 0.992503748125937 0.984903381642512 0.764705882352941 0.80952380952381 0.00782663571119594 0.0151105245116424 0.0291076289625379 0.0680899857696739 0.425054626050126 0.0816350206411192 0.407450329460197 0.0533359487693235 -0.977558000428317 -0.00980371090588703 0.140207169804758 -0.0460974900544621 0.573729305227122 -0.0141759496029543 -0.32288537747069 0.0606051233808254 -0.681305705902268 0.995904323107036 -0.723285852459481 0.0892618643252033 16675 17 30402 0.521086261980831 0.00108626198083067 10 24 1 1 6 6.38977635782748e-05 0.00012779552715655 0.973 0.027 0.999925078832319 0.0122407811100607 -0.0122407811100606 0.999925078832317 3458 0.338131456673789 0.2754586895601 0.0334985423171746 0.0271082841469886
"1231111" 1000 10 0.128149229525032 0.0473571244759349 0.498902 9 1.47314457440853e-06 NA 0.969563476431394 0.874452933766806 0.805784624755982 0.669557142603718 3811 780 33161 17496 267 439 1 0.103954469464069 0.017338650214095 0.0555694660850358 0.0168957610683625 0.0551474806432381 0.212742994386025 0.196210278969959 0.00374531835205993 0.0136674259681093 0.9 0.833333333333333 0.5 0.25 0.00818987221810842 0.0206435207099922 0.045577685250598 0.138403999440209 0.338999082561286 0.275115787491217 0.032051282051282 0.983692106979778 0.957627118644068 0.0220047210541299 0.0426294888260302 0.841293293293293 0.697201201201201 0.781936354945729 0.134283610237901 0.546816479400749 0.00911161731207289 0.9907571537098 0.981132075471698 0.777777777777778 0.818181818181818 0.0089087970970737 0.0166304778372955 0.032718739289099 0.0992635171159808 0.414649203862917 0.0719890354651133 0.350210420843195 0.0510237437375448 -0.98674582060326 0.0028553755116263 -0.00865069501663044 -0.0127049385227986 0.0226908729329111 -0.0034775087273183 -0.359177580209268 0.0122522486245483 -0.0319077375779743 -0.999873112668247 0.9989542132996 0.00118921674750451 15796 18 33941 0.433927754915409 0.00102880658436214 10 36 1 1 6 5.71559213534522e-05 0.000114311842706904 0.972 0.028 0.999993006815089 -0.0037398289959973 0.00373982899599767 0.999993006815089 1533 0.3801597584175 0.534665382549027 0.0427815665640154 0.110369896068285
"1231112" 1000 10 0.121998993753583 0.0390711155936418 0.497162 9 1.47937747795728e-06 NA 0.966282859264593 0.868525969393329 0.810715286072898 0.683187051422724 3839 743 33055 17481 271 416 1 0.0836066988701678 0.0161448319327149 0.0537901323410136 0.0142935678144836 0.0534455918417568 0.204040680312509 0.166741421797603 0.011070110701107 0.00480769230769231 0.85 0.91304347826087 0 0.5 0.00766814155411772 0.0171014512431525 0.0440196760647118 0.125675852462891 0.304237982991776 0.393830703107543 0.0430686406460296 0.978305084745763 0.939622641509434 0.0197421700183377 0.0422083386733311 0.837081081081081 0.695359359359359 0.766183396662284 0.175185209162455 0.501845018450184 0.00961538461538462 0.99037508846426 0.981069042316258 0.764705882352941 0.80952380952381 0.0100794405535102 0.0206754277015391 0.0293937178278635 0.0776938142960493 0.393443018094367 0.0780564030867231 0.318121499186657 0.0553706305094138 -0.990435421308371 0.00658194166011878 0.0312402472260217 -0.00775587390076256 -0.0670403496103368 -0.00607182571690193 0.372725914307603 0.00507499233907825 0.0987737603280382 -0.99979439347413 0.994271316437342 0.000659899150353624 14130 17 33798 0.403180596075739 0.000972484411646931 20 23 3 0 2 0 0.000114409930781992 0.962 0.038 0.999979299599052 -0.00643431219251906 0.0064343121925193 0.999979299599052 1475 0.342259851689755 0.53534283244263 0.0475563915627268 0.102002429559919
"1231113" 1000 10 0.133505303449001 0.0472414311746101 0.503538 10 2.80064975074217e-06 22 0.970155121508148 0.879278874865209 0.826818949993636 0.658994068730988 2321 486 17367 9025 189 252 0 0.247174980213579 0.0175877977423028 0.0510419206516355 0.0177250286934977 0.0500084326562902 0 0.237528777525346 0 0.0357142857142857 1 0.8125 1 0.181818181818182 0.0102190973736025 0.023081470207613 0.0612068090044487 0.166889048714808 0.011975740535332 0.327387074904393 0.0349794238683128 0.919431279620853 0.77027027027027 0.0333588748577231 0.0618900446682184 0.850426426426426 0.559555555555555 0.864811921002335 0.103778587890578 0.534391534391534 0.0238095238095238 0.989871640593662 0.979735152487962 0.76 0.777777777777778 0.0105594757180641 0.0205738573726092 0.0400763899826605 0.0947974725895213 0.40259295647161 0.0800043600046761 0.40543331464009 0.0554046283047809 -0.988455443039105 -0.00425005995218124 -0.00703462231542277 -0.0311367027174137 0.0164187312407312 -0.00621931930819696 -0.463327717140047 -0.0313792793139721 -0.0177634326565236 0.999767376846291 -0.996138925475891 0.00461045241514974 9972 25 17853 0.541052631578947 0.00232686980609418 2 48 0 1 9 0.000110803324099723 0.000221606648199446 0.978 0.022 0.99998324138304 0.00578938278844835 -0.00578938278844834 0.999983241383038 211 0.305132685878058 0.389589194511184 0.0411407891562378 0.0591201341496869
"1231114" 1000 10 0.0661846043502322 0.0183629457354672 0.571646 3 1.90027363940407e-06 46 0.910361261026127 0.834191760826975 0.908487223643102 0.838026359129815 3457 473 25839 13717 216 215 0 0.127285747866038 0.0226042212179493 0.0231674745422847 0.0239495110469133 0.0246080502318143 0.155512710111619 0 0.00925925925925926 0 0.5 NA 0 NA 0.00825966379376109 0.0160170275882939 0.0145285299099197 0.0296360670971854 0.372231614150933 0.365226365408968 0.0380549682875264 0.972972972972973 0.935251798561151 0.0198258351885306 0.0354479211494541 0.799523523523523 0.804104104104104 0.692801845988774 0.639922000406893 0.268518518518519 0.26046511627907 0.989488945270025 0.980102915951973 0.988700564971751 0.977133523887301 0.0145961120956799 0.0354081876988729 0.0128237302911389 0.0240392388352022 0.259344041557169 0.256658325406634 0.210486043242355 0.201235327816928 -0.907556494110629 0.367039880560798 -0.366793507674069 -0.908035922874792 0.0338912739583006 -0.0316520743681318 -0.0217880509031717 0.0140585380265334 -0.40711610104786 -0.937911836890158 0.912449877199809 -0.345426136807316 5518 4956 26312 0.208281694248013 0.174455055770212 4 0 2 0 0 0 0 0.522 0.478 -0.920857665703579 0.389898909353382 -0.389898909353383 -0.920857665703578 666 0.442652474432906 0.468873777112965 0.0760611769966869 0.0665888870275105
"1231115" 1000 10 0.0683074972073835 0.0240591267404997 0.564173 2 1.81054461181924e-06 NA 0.913885390176088 0.832794168341446 0.945133055968098 0.833398686590524 3705 536 27080 14446 254 238 1 0.126187881196368 0.0212500036334518 0.0243456763647428 0.0220453074975309 0.0235750594676723 0.134293420482147 0.0514271792473897 0.0078740157480315 0.00420168067226891 0.6 0.5 0 0 0.00990255295278016 0.0206153504776933 0.0315403675784253 0.0724895726759255 0.410595341589152 0.384483692693614 0.0746268656716418 0.984152139461173 0.966638865721435 0.0233577220839408 0.0401961697467998 0.798949748698847 0.695411411411411 0.638955893097799 0.589195849093853 0.338582677165354 0.256302521008403 0.989303482587065 0.979445506692161 0.985882897477436 0.97291296625222 0.0129627894293417 0.0296599652173521 0.0223817056015866 0.044575163064463 0.326497590831772 0.255309207821001 0.263096293233414 0.185407333186291 -0.924756607612116 0.252965538868749 0.288503211220098 0.790390306774958 -0.0291968905139608 -0.0391590449384292 0.157143748409199 0.595899264256978 0.325963508302634 -0.967705532032765 0.943274695553533 0.245573934835244 8040 4321 27616 0.283677142461581 0.151668281877336 5 2 2 0 1 0 0 0.554 0.446 0.991211640953686 -0.13228561084979 0.13228561084979 0.991211640953686 2524 0.404450252260943 0.436496001136241 0.0697436297038982 0.0662866411429509
"1231116" 1000 10 0.0722152092914453 0.022140735989189 0.572202 2 1.48813952796214e-06 NA 0.9505684995674 0.842751056708672 0.94523546472471 0.823392452075302 3767 676 32923 17594 305 323 1 0.0685260284594877 0.0205774310925315 0.0224035847023442 0.0202297720308013 0.0220509670962979 0.0596509377799928 0.0622956633250128 0.00327868852459016 0.00619195046439629 0 0 0 0 0.00969877820706016 0.0190531296916561 0.0302927502972539 0.0567707192556321 0.26450066168188 0.204045584694421 0.0355029585798817 0.982844889206576 0.959390862944162 0.0177695860696803 0.0365493269190899 0.806426426426426 0.799843843843844 0.72161524296755 0.588808862893077 0.324590163934426 0.210526315789474 0.983977989966014 0.969641214351426 0.979406420351302 0.962053571428571 0.0229748486657151 0.0523593742077913 0.0324357614570815 0.0577029632977122 0.318855136862367 0.248333361438061 0.204550277857659 0.166320936247194 -0.978349741635742 0.0238404854487376 -0.0258815012714025 -0.977535949168503 0.0124374160238122 -0.00761452052903024 -0.000863658565703369 -0.0118950626093808 -0.0388370040758367 -0.999239265546123 0.997961437918447 -0.0165308037600949 6179 3302 33599 0.179720359213368 0.0979879504376492 1 2 1 0 2 0 0 0.593 0.407 0.999800503323386 -0.0199738217249981 0.019973821724998 0.999800503323388 1399 0.491539415365103 0.524936977544726 0.0667645753064498 0.0724516776634493
"1231117" 1000 10 0.0724953411486571 0.0220387883752971 0.570984 3 1.503623733197e-06 33 0.945101445959879 0.833187762591468 0.94798216292333 0.835955085459084 3913 721 32532 17030 322 325 0 0.0588913706994054 0.021819721569331 0.0217714052448752 0.0217129814191837 0.0211651419726585 0 0.0415832284217632 0 0.00307692307692308 NA 0 NA 0 0.0098447697969546 0.0199801129006146 0.0347489986081996 0.0624418406927659 0.335915739155431 0.235799337853088 0.0388349514563107 0.982074263764405 0.957703927492447 0.0184306794903318 0.0357214108506785 0.787551551551551 0.802582582582583 0.4824300575289 0.562496827483191 0.22360248447205 0.313846153846154 0.981141959140912 0.966292134831461 0.973333333333333 0.952112676056338 0.0211089384419476 0.0456020867863982 0.0360370962369041 0.0676564850303926 0.275055607790975 0.308753182478462 0.176383581354799 0.174358786075983 -0.857290740779792 -0.473831694879525 0.473458332201026 -0.858787748330782 0.023097384831711 0.0218950994953817 -0.00983730378397575 -0.0323032572978668 -0.503545605237953 -0.885281922892649 -0.863006964889791 0.463137818902328 3818 3825 33253 0.121197886083382 0.119083969465649 0 1 0 0 1 0 0 0.516 0.484 0.928477792274675 0.371387922868721 -0.371387922868722 0.928477792274677 1562 0.48950523207946 0.482302162157572 0.0573604543087888 0.0740427936318039
"1231118" 1000 10 0.0752446401589376 0.0327257894522189 0.559579 3 4.69615854231239e-06 14 0.949728890753008 0.83841867776806 0.93585209127312 0.817153320183223 2500 403 10244 5380 184 191 0 0.174480317940133 0.0190663152891566 0.0266136645662127 0.0190493648220977 0.0269607881580453 0 0 0 0 NA NA NA NA 0.0182702900087397 0.0374851901849842 0.0293317837041189 0.065379977893191 0.392071184742935 0.619824978235261 0.0794044665012407 0.954022988505747 0.896774193548387 0.0336680584260623 0.0658270940921464 0.80006006006006 0.767251251251251 0.746028326777904 0.753159315611595 0.434782608695652 0.31413612565445 0.979095897569898 0.959183673469388 0.972131908964236 0.950248756218905 0.0227387842238147 0.0463833250231311 0.0313526489931964 0.066596729870379 0.346527890951535 0.29805375647564 0.283807941502766 0.203544374190353 -0.953299637444306 -0.102978777512648 -0.0863051174755361 0.942669906579446 0.167877978676067 -0.0774543549783929 -0.173723256675295 -0.0769730714297359 -0.302449172780228 0.998190747684147 0.914928949539436 0.0213013055742723 3827 2153 10647 0.349442379182156 0.213011152416357 0 0 0 0 0 0 0 0.657 0.343 0.988294777184192 0.152556328582101 -0.152556328582102 0.988294777184192 696 0.407042223607546 0.453278527734349 0.0842025112929142 0.100742869005805
"1231119" 1000 10 0.0936947703005972 0.0340560359230728 0.567098 3 1.89638170370932e-06 65 0.908836704472653 0.832671832299535 0.898987376597899 0.816671636731828 3553 542 25824 13716 210 276 0 0.144611223020078 0.0223537446938666 0.0359363570977092 0.0236823721306324 0.0364496054462732 0 0.0585366288216261 0 0.0072463768115942 NA 0.333333333333333 NA 0 0.00913886771496906 0.0285220268532368 0.039086027475772 0.0943206638416903 0.14886568805413 0.288732548155053 0.0387453874538745 0.965853658536585 0.912863070539419 0.0190836304392178 0.0427649882655589 0.778176955132477 0.750870870870871 0.548923324737917 0.251608393660443 0.252380952380952 0.0942028985507246 0.989065401279142 0.978525121555916 0.969907407407407 0.952293577981651 0.0145727441504555 0.0238154044957105 0.0214015334492491 0.0500243803829001 0.256910094661636 0.188505216824403 0.200040126722727 0.127697886636108 -0.183840683737805 0.0331559000437693 0.951320857019273 0.0267893714207062 -0.034381039234231 0.023689914781116 -0.0724672996073225 -0.0157975937421259 0.987673887401668 0.999590863259192 0.154264121201503 -0.00198739159739202 4847 864 26366 0.176071741032371 0.0378390201224847 0 3 0 0 2 0 0 0.755 0.245 0.99977287435332 0.0213119616014623 -0.0213119616014622 0.999772874353318 615 0.430443341654537 0.566753179847869 0.0477288819026448 0.100667901039482
"1231120" 1000 10 0.0937580303272436 0.0321774750712873 0.565543 4 1.81877705430868e-06 NA 0.913398258470787 0.840009044720943 0.920784815026385 0.812045947183765 3699 598 26893 14295 268 283 1 0.138760079164788 0.0241032849466547 0.03678403215284 0.0211231334777868 0.0357327581377018 0 0.247663412938669 0 0.0282685512367491 NA 0.529411764705882 NA 0 0.0111909144567464 0.0310125801465801 0.0553619711255971 0.142349848693265 0.186112411883509 0.41240892143648 0.0618729096989967 0.981701285855589 0.959694989106754 0.0249966955753729 0.0537392946839763 0.803123123123123 0.685540225766335 0.576171878621338 0.204124718152964 0.324626865671642 0.0565371024734982 0.989391537617364 0.978919311848801 0.959493670886076 0.943262411347518 0.0134469452446359 0.0277651138086345 0.028281989317693 0.0641207779158394 0.301234255380377 0.169975864196591 0.269101958266189 0.102158225127537 -0.920070917852322 0.0436419737608741 -0.270054411242927 -0.0536470414181179 -0.0798569986929503 -0.0510866037491972 -0.214423530898207 -0.0141839892559216 0.35964193166763 -0.936756106536713 -0.929422954617064 0.344623419381143 8201 395 27491 0.282616299405387 0.0186079048618398 0 17 0 0 8 0 0 0.803 0.197 0.999399911558772 -0.0346383714442916 0.0346383714442915 0.999399911558777 2022 0.362088994994761 0.471937495512113 0.0501823608112731 0.101875105540442
"1231121" 1000 10 0.0860067633654647 0.0277629402787831 0.567575 2 1.48929199058767e-06 NA 0.953297810050389 0.847569409265365 0.919504351001515 0.819857390807244 3839 767 32806 17314 315 380 1 0.0771438175830796 0.0189493695453467 0.0385673562970023 0.0189599244052329 0.0378254344341908 0 0.287271221690136 0 0.0210526315789474 NA 0.794871794871795 NA 0 0.0111937364767801 0.0288734939957656 0.0331104121006597 0.101865510365807 0.184789118583339 0.369120114085966 0.0286831812255541 0.98465829846583 0.957528957528958 0.0198678980294695 0.0403513148845541 0.813003816821045 0.790326326326326 0.581627215107745 0.268246797507841 0.298412698412698 0.0421052631578947 0.984449958643507 0.970206022187005 0.943262411347518 0.932773109243697 0.0177046183030432 0.0345934944530561 0.027208030922023 0.0702460129407727 0.301203920958963 0.156028753963068 0.202521269588924 0.0983746847102548 0.975956044411632 0.00867649913783231 0.0829336336995951 -0.014678872107587 -0.0302941964698052 0.00703013051592961 0.00795209261361525 -0.00806957386045264 -0.115776116853941 0.999435965091148 0.992367786595979 0.00748639894433325 6045 282 33573 0.176793346424858 0.0128219937622733 0 39 0 0 8 0 0 0.793 0.207 0.999954775683718 0.00951034107339252 -0.0095103410733926 0.999954775683714 1434 0.468310554064574 0.564323066140341 0.0507605128048016 0.11399518818501
"1231122" 1000 10 0.0917810045789281 0.0281962092235011 0.567678 2 1.49218097170825e-06 29 0.948418234402561 0.837127822893836 0.921207832692169 0.815705172012319 3892 723 32785 17253 323 340 0 0.0682642528553755 0.0216585744457146 0.038917663825147 0.0213349610273096 0.0380938628893856 0.164212833393595 0.357493977826251 0.00928792569659443 0.0264705882352941 0 0.470588235294118 0 0 0.0110976535204145 0.0243579780359659 0.0505268904630841 0.118515536310682 0.367681767681962 0.447524110333108 0.0442600276625173 0.981264637002342 0.947368421052632 0.0215318088393577 0.0490729025112068 0.815299299299299 0.777601601601602 0.658349933108322 0.369431271217687 0.232198142414861 0.0588235294117647 0.980132450331126 0.964953271028037 0.948186528497409 0.93127147766323 0.0286740017925558 0.0592296805392851 0.0373661836396821 0.0736966326692879 0.267734500103927 0.161461733351279 0.173018111713085 0.106923717444119 -0.0643721348720025 -0.000573347185422597 0.976648508456564 0.0272541550433555 -0.011522896091002 0.00319200175813405 0.0389925594295379 -0.0193538417552279 0.997758552421487 0.998364287952768 0.0543162625884331 -0.0423571801375994 3775 386 33508 0.11968932939199 0.0157074132035008 3 17 3 0 9 0 0 0.719 0.281 0.999521506588924 0.0309315028119522 -0.0309315028119522 0.999521506588926 1708 0.503549286699631 0.563184050488096 0.0869652210951388 0.117836815597752
