"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut" "num_causal_temp" "num_causal_sal" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "RDA_Va_temp_prop" "RDA_Va_sal_prop" "RDA_TPR" "RDA_FDR_allSNPs" "RDA_FDR_neutSNPs" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "cor_RDA20000_RDloadings_tempPhen" "cor_RDA20000_RDloadings_salPhen" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "nSNPs" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "X....RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_mlog10P_sig_noutliers" "RDA_RDA1Loading_cor_tempEffect" "RDA_RDA1Loading_cor_salEffect" "RDA_RDA2Loading_cor_tempEffect" "RDA_RDA2Loading_cor_salEffect"
"1232715" 1000 10 0.121954987168849 0.0436789080503252 0.489984 9 2.27842333105491e-06 108 0.938782437363165 0.870158521146023 0.806321377260646 0.674572915301273 3275 507 21438 10946 506 506 0.290499739012065 0.25841780152794 0.0454545454545455 0.0316205533596838 0.982266769468003 0.895424836601307 0.964669738863287 0.428571428571429 0.0518122361161903 0.150930419608096 0.0518122361161903 0.150930419608096 0.166094578468957 0.30352141213178 0.0631163708086785 0.985840707964602 0.968688845401174 0.0193078659224976 0.050576896062602 0.831531531531531 0.589537537537537 0.689176235041897 0 0.482213438735178 0 0.982563955981135 0.965959821428571 1 1 0.0160253632819163 0.030662874664405 0.0401786274764807 0.101476355388543 0.373175481312475 0.04807522452992 0.491776319866558 0.0303472406129696 -0.986302966088275 0.00234033787824307 -0.0511609683645953 -0.000117833885360156 -0.348439873090576 -0.00269528837574579 -0.71804584910616 0.00166747229429391 0.38293020912464 -0.997083887860326 -0.913763757502213 0.0752589010645604 13994 2 21945 0.632559839210671 0.000182715147085693 1297 153 23 628 16 0.0573725561849077 0.00109629088251416 0.999996569839943 -0.00261921903408476 0.00261921903408507 0.999996569839941 2260 0.250765521359201 -0.0155002788846069 -0.0345076565425003 0.566039927916856
"1232716" 1000 10 0.120576013409308 0.0375101087981312 0.498927 9 1.16536534203473e-06 20 0.967060964438296 0.877152760954724 0.81026712474377 0.679997880556996 3247 587 42318 21266 587 587 0.0275906749415502 0.118006238403442 0.00170357751277683 0.0119250425894378 0.997311827956989 0.810810810810811 0.990566037735849 0 0.0479669398852434 0.142327304501895 0.0479669398852434 0.142327304501895 0.0356778864326786 0.138264526921795 0.0153321976149915 0.907216494845361 0.470588235294118 0.0170519093965702 0.044757078197136 0.832932932932933 0.655715715715716 0.572892020814029 0 0.422487223168654 0 0.992057900467559 0.98433552299141 NA NA 0.00829677775227624 0.0163094066757886 0.0371466840128572 0.0833881358022379 0.33502781482315 0.0325142073336088 0.635759090266964 0.0175304612937233 -0.975543172483922 6.13548350909967e-05 0.0218007560007595 -0.000301511355051443 -0.0606379353901043 -2.58774418005859e-05 0.735369031846068 0.000545518278521083 0.0848155809894766 -0.999953153642316 0.996221770576886 -0.00157432615180321 31226 0 42905 0.732812940844541 0 372 37 1 105 7 0.00493745885450955 0 0.999999999952832 -9.71286089004435e-06 9.71286088968476e-06 0.999999999952829 97 0.251280748779672 0.0105719641650485 -0.00124093756121029 0.642705511760887
"1232717" 1000 10 0.122645392239297 0.0404692260954874 0.497665 9 2.05617469260188e-06 20 0.965250386459068 0.876148762719217 0.811520738128667 0.673909179288347 3232 596 23721 11944 596 596 0.229373011833453 0.205994452500047 0.0285234899328859 0.0184563758389262 0.989220038046924 0.3125 0.975644699140401 0 0.0833887483640967 0.191271287115259 0.0833887483640967 0.191271287115259 0.0744586723965191 0.280510483458723 0.0302013422818792 0.983769161406673 0.95609756097561 0.0243475468552108 0.0467620041574174 0.833225225225225 0.597139736876913 0.675748052590714 0 0.474832214765101 0 0.98103344279874 0.963605967078189 NA NA 0.0174747503839871 0.0338318151552347 0.0465120700974109 0.0975845984064496 0.372562232866833 0.0493373480843125 0.460900823740956 0.0320940809189176 -0.991510755351257 -0.00259675914954033 0.0192146017991617 -0.00564811871117367 -0.0654025834724294 -0.00260551061866759 0.570173274307596 -0.00581579945028463 0.0866711613216894 0.999942035612591 0.995762427799046 0.00344059491147741 14921 0 24317 0.627344273275285 0 1577 16 17 681 11 0.0570160750167448 0 0.99999708424649 0.00241484958498111 -0.00241484958498118 0.999997084246492 1109 0.317579405021533 0.00295056437391385 0.0220412281862517 0.651518413576851
"1232719" 1000 10 0.0591709850058924 0.0212960357859376 0.5868 7 2.75588381193849e-06 53 0.926721789627167 0.85881588815278 0.925551110597451 0.857060140804639 2990 323 17820 9017 323 323 0 0 0 0 NA NA NA NA 0.0197892227702711 0.0414276862888005 0.0197892227702711 0.0414276862888005 0.0236026637859573 0.0785144816941457 0.021671826625387 0.993577981651376 0.983091787439614 0.0136711859834912 0.027715754521063 0.802745548294244 0.805717717717718 0.653248410933816 0.51138914212101 0.294117647058824 0.229102167182663 0.977808923148797 0.9609375 0.981646825396825 0.966424682395644 0.0202640495519427 0.0422135493528352 0.0184546643547139 0.0369933846409218 0.287899091719158 0.257096014468793 0.221100864036823 0.219509297602541 -0.986803349219466 -0.0261223197852481 -0.0274001452011155 0.984063932605174 -0.00135360636567498 -0.00125329645586705 0.00341562007557651 0.00558049966045184 -0.0261033154308913 -0.998858118220793 0.998781421649632 -0.0288799548730711 4281 4032 18143 0.259177109903516 0.236220472440945 0 0 0 0 0 0 0 0.999784436049674 -0.020762500640133 0.0207625006401332 0.999784436049675 1090 0.414535477445107 -0.0136940742616788 0.0183520460576854 0.418070363621394
"1232720" 1000 10 0.0639817700689113 0.0258845963030271 0.582977 2 2.59147921633669e-06 76 0.93265449384186 0.845531035016232 0.953378278071 0.847551686927189 3089 353 18941 9507 353 353 0 0 0 0 NA NA NA NA 0.0219722832690601 0.0426247294060165 0.0219722832690601 0.0426247294060165 0.354698205590007 0.489574820268023 0.0708215297450425 0.991036213696666 0.982244318181818 0.0139567374109681 0.0273352054524093 0.809957957957958 0.711711711711712 0.60166649671083 0.499706184128057 0.305949008498584 0.206798866855524 0.982512953367876 0.966962373814622 0.978797560267209 0.962906504065041 0.017008754961523 0.0334307513767047 0.0215071854751264 0.0440658749576199 0.306967264146314 0.264656495029688 0.283531863642261 0.210819028913515 -0.971448774650552 -0.0605996226937719 -0.0777531104106518 0.883534299626627 -0.028207181764048 -0.0300487039196926 0.073117540568887 0.53797712420662 0.114023010792587 0.995722457405354 -0.983345205715789 0.0204020251582138 6176 3443 19294 0.332491848111918 0.199326811822867 0 0 0 0 0 0 0 0.999316529292489 0.0369658529295824 -0.0369658529295825 0.999316529292491 2789 0.446908522752379 0.0068588149010115 -0.0158673320382823 0.458485412010603
"1232721" 1000 10 0.0572475786555318 0.0182016569674045 0.592506 9 1.12905046855594e-06 20 0.964233006776026 0.863598784775378 0.959660405325414 0.857638072562052 3320 533 43752 21778 533 533 0.0137899897538657 0.0633808037031099 0.0075046904315197 0.00187617260787992 0.994784876140808 0.5 0.986970684039088 0 0.0164850540762951 0.0374387541206292 0.0164850540762951 0.0374387541206292 0 0 0 1 1 0.00770183139558168 0.0155179763419743 0.752508508508508 0.666026026026026 0.550715165400085 0 0.326454033771107 0 0.994262159934048 0.98866892419901 1 1 0.00736321931827529 0.0145683855150903 0.0341075433559514 0.0689833192126672 0.324998721598771 0.171931950629293 0.594819851499347 0.0619695227208979 -0.967553515227979 0.00499943552724394 0.0271755035682573 0.0210619425144037 -0.0807162513384561 -0.00557398345709598 0.863700771357859 0.0219975298051822 0.111962260093462 -0.999975364397704 0.993543856625961 0.00108893861557598 30325 37 44285 0.697125539535311 0.00133161906511158 767 2 4 303 1 0.0139131233354762 0 0.999983717648251 -0.00570652594730391 0.00570652594730415 0.999983717648247 4 0.261754122988663 0.0206350146758017 0.0173239752407376 0.4644425040837
"1232722" 1000 10 0.0598227042507541 0.020379888848616 0.586599 3 2.35017626321974e-06 18 0.961626443014595 0.859382025280513 0.953658496321749 0.844843422779309 3180 467 20808 10481 467 467 0 0 0 0 NA NA NA NA 0.027520052099666 0.0561934630280867 0.027520052099666 0.0561934630280867 0.259695401114364 0.244392428795927 0.0406852248394004 0.987959442332066 0.973277074542897 0.022860019664418 0.0396527655111154 0.823132779046252 0.813293293293293 0.486595767481924 0.459168765421029 0.21627408993576 0.182012847965739 0.976379794200187 0.957057823129252 0.977525118984664 0.959962317475271 0.0295060066373115 0.0575621985712839 0.0250618110028177 0.0502584189487702 0.27645578670108 0.266556851770591 0.220750206592202 0.215442777976184 0.965797252219077 -0.206274809316101 -0.204805734498162 -0.965141983626597 0.00763343177144505 -0.007297639700443 -0.0138036510034596 0.0149142196006498 0.214301817042917 0.978868111439503 0.976212697884269 -0.202012934775553 4276 3782 21275 0.214769583055052 0.194447094742868 0 0 0 0 0 0 0 -0.988759461608776 0.149514972758993 -0.149514972758993 -0.988759461608777 1578 -0.430078373866093 0.0676840510649592 -0.0826195091980102 -0.445820141305792
"1232723" 1000 10 0.0693465817616397 0.0377204433001222 0.576663 4 2.73433227605819e-06 27 0.956460333912116 0.8587308341869 0.948327217542619 0.821103800617362 2253 427 17859 8557 427 427 0 0 0 0 NA NA NA NA 0.0205728506501221 0.0448333192514657 0.0205728506501221 0.0448333192514657 0 0 0 NA NA 0.0138714021162544 0.0288513488903504 0.657838882269321 0.607483261134847 0.250596389634315 0.164365968809964 0.140515222482436 0.0983606557377049 0.991622451829098 0.984459984459985 0.992194759338413 0.986092715231788 0.0164340298542595 0.033701091763094 0.0177730843139303 0.0369867667440795 0.242618534356647 0.249688676489636 0.318150849490337 0.274334210880195 0.686413921709382 -0.541239293293163 -0.553780479341876 -0.570504430046802 -0.344755565751491 -0.345592364495671 -0.5362026239148 -0.56962294551521 -0.892939768118526 0.96011639234048 -0.442525078409516 -0.276898773683234 7162 5381 18286 0.444197732850298 0.348019165595419 0 0 0 0 0 0 0 -0.799807453980105 0.600256642243849 -0.60025664224385 -0.799807453980105 0 -0.209462219176766 0.145293119097903 -0.166025339348911 -0.200788304214497
"1232725" 1000 10 0.0721438140570595 0.0284697559410546 0.598286 4 2.55571457779595e-06 104 0.932350353458021 0.861217929829957 0.94833317566745 0.848997911748779 3287 400 19164 9692 400 400 0 0 0 0 NA NA NA NA 0.0440040202998633 0.108898665614742 0.0440040202998633 0.108898665614742 0.320108474205185 0.377907260815666 0.075 0.983588621444201 0.9644128113879 0.026517620363342 0.0451767945463589 0.823608078906854 0.693548322521365 0.484359549300677 0.19802402528128 0.2175 0.0425 0.983780760626398 0.969203539823009 0.961363636363636 0.946875 0.0194569921995203 0.0379197364670644 0.0327672712657782 0.0677709268449999 0.282600617698198 0.187143781825185 0.259384337022248 0.123507958872533 -0.0408043295769512 0.00529250517517819 -0.974210338181387 0.0305148606090576 -0.0063775466713236 0.00128721602060596 0.132134503532017 -0.0448929918676382 0.989818449154975 0.990309582666733 -0.0299046038063748 -0.00111209617669581 5364 440 19564 0.282501031778787 0.0312628972348329 0 0 0 0 0 0 0 0.998504266649077 -0.0546738464312516 0.0546738464312515 0.99850426664908 1828 0.402320260638836 -0.0196131710806592 0.02013848730858 0.512219953368499
"1232727" 1000 10 0.0739852437763096 0.0231621120259845 0.595584 2 2.37338016803532e-06 23 0.958291210453401 0.855322983232007 0.946900100286805 0.84650228619924 3314 488 20579 10471 486 486 0 0.0983713486544424 0 0.00411522633744856 NA 0.333333333333333 NA 0 0.0392520194731155 0.0873075292605646 0.0392520194731155 0.0873075292605646 0.0939831247429888 0.227118504699686 0.0307377049180328 0.988104678826328 0.971428571428571 0.0185326118159894 0.0399776103958821 0.815506321828559 0.780632632632632 0.432764752704397 0.183115932905953 0.197530864197531 0.037037037037037 0.973414566602049 0.951244286439817 0.965451055662188 0.950138504155125 0.0266560075669847 0.0530434538106587 0.0340538385933062 0.0740591884518416 0.266126252514199 0.188311744746046 0.210488964160482 0.125617120715885 -0.0478364154007615 -0.00661194969020957 -0.984993127271663 -0.00334634252935187 -0.0076146458341479 0.00355674301967481 0.0448874539693705 -0.00327747544853768 0.99859697482779 -0.99940807930775 -0.0411178543613104 -0.00903547446249059 3611 521 21067 0.178874988062267 0.0327571387642059 0 3 0 0 2 0 0 0.999981100447237 0.00614806866698872 -0.00614806866698889 0.999981100447237 1261 0.410529396090563 -0.0250762702413387 -0.0249564823792476 0.542655841624936
"1232728" 1000 10 0.0962868626792663 0.0621072533253603 0.571776 2 4.56162758872366e-06 30 0.952066442517624 0.839499166792044 0.934821641459481 0.816426479371516 2464 453 10508 5295 453 453 0.032475677346226 0 0.00441501103752759 0 0.993670886075949 NA 0.988505747126437 NA 0.0393383838052162 0.0811405656690934 0.0393383838052162 0.0811405656690934 0.11250943862426 0.0442086024266983 0.0264900662251656 0.983783783783784 0.966480446927374 0.0291411439394641 0.0577901074231718 0.721151623092532 0.656778817395122 0.359118416740151 0.0191520877944072 0.136865342163355 0.00662251655629139 0.981183611532625 0.961728395061728 0.965116279069767 0.949152542372881 0.0298195384064739 0.055756289425388 0.0476239770354421 0.097104923068907 0.235138474922924 0.178229995714944 0.287657627028882 0.139701867715979 -0.670852081257864 -0.0481813795357816 0.546360133706021 -0.0730984222816106 -0.261927351194512 -0.0290714369726507 0.544917417579977 -0.0438019453226462 0.838656962690213 0.982456983544887 0.525739996025094 -0.154241576608655 3295 86 10961 0.29423984891407 0.010576015108593 316 0 2 172 0 0.0324834749763928 0 0.998565675075753 0.0535405692957043 -0.0535405692957043 0.998565675075753 740 0.235373320056874 0.025436967772755 -0.0399746125846098 0.339381056573388
"1232729" 1000 10 0.118443786397248 0.0434165863734961 0.3271 9 2.44534650559984e-06 56 0.8583966230877 0.781460761062947 0.718884330830515 0.671134854116658 2725 548 19899 10041 548 548 0.260336892813564 0.0279385533321085 0.140510948905109 0.00182481751824818 0.987412130129148 0 0.975702114231619 0 0.0592635474249487 0.149088255242474 0.0592635474249487 0.149088255242474 0.0345045976595216 0.0971101135876835 0.0127737226277372 0.946153846153846 0.758620689655172 0.0219135275240038 0.046776806525063 0.749361361361361 0.651539539539539 0.570806899887974 0 0.343065693430657 0 0.9830156292348 0.967281587191089 NA NA 0.0185444670917007 0.0357777701037467 0.0466697538240768 0.10143233607752 0.275429212578606 0.0480396366908331 0.415281444065307 0.0348993353548103 -0.991937736864677 -0.000277696460959312 -0.0205978639935265 0.0074089599575047 -0.0451592918267557 -0.000384178569641303 0.445189570579851 -0.00778665633819356 0.066294114899283 -0.999679667781092 -0.996780669075244 -0.00396739717949839 11069 0 20447 0.553530524848123 0 6117 1 77 3092 1 0.307937456428643 0 0.999999924668533 -0.000388153228128521 0.000388153228128535 0.999999924668532 130 0.159905658810946 -0.0138514468691986 0.0751167205310827 0.574340871389652
"1232732" 1000 10 0.117277673654718 0.039985610638409 0.320657 9 2.02757502027575e-06 26 0.912418286856761 0.77466478981336 0.804286748651069 0.681301390871163 3528 745 23915 11951 745 745 0.0441525243864833 0.182991279777208 0.0161073825503356 0.0147651006711409 0.993366500829187 0.476190476190476 0.985111662531017 0 0.0765273050071097 0.17542600534513 0.0765273050071097 0.17542600534513 0.0354864949094145 0.215111637288121 0.0201342281879195 0.987091222030981 0.966666666666667 0.0250025822672358 0.0475469014528136 0.740652652652653 0.66596996996997 0.618354093634621 0.0331308066103184 0.485906040268456 0.00134228187919463 0.976185777251497 0.955247867474348 0 0.5 0.0214219604463672 0.0416408370774655 0.0522289230319485 0.109738610471342 0.378665038043572 0.0457509609366315 0.466257173863908 0.0327741765461957 -0.989927847342511 0.000615955509047665 -0.0230367436390995 0.000422694799153281 -0.055551909700143 -0.00135080450251155 -0.630826346275761 0.000758599377352597 0.080119762882799 -0.99993851676932 -0.996540101737875 -0.00545049165226145 15201 1 24660 0.646556773491758 8.36750062756255e-05 1809 21 12 794 11 0.0664379549828466 0 0.999998919197445 -0.00147023941733236 0.00147023941733227 0.999998919197443 1162 0.184934644334355 -0.00318097204592009 -0.0336922892224397 0.587954011515415
"1232734" 1000 10 0.052578054689256 0.0228798701500007 0.410488 3 2.7674766148226e-06 60 0.835261144813568 0.729223323456711 0.9117425190869 0.839654692402528 3372 435 17632 8862 435 435 0 0 0 0 1 NA 1 NA 0.024960232258688 0.0497443458260945 0.024960232258688 0.0497443458260945 0.0651087978786436 0.156314239797434 0.0206896551724138 0.991743119266055 0.981052631578947 0.017393682500253 0.0344342223316803 0.715247247247247 0.788228228228228 0.429407507224106 0.583689243996286 0.211494252873563 0.232183908045977 0.976208947504525 0.957740009186955 0.976733471550334 0.95731191885038 0.0252552531624566 0.0505448668880632 0.0236941523602243 0.0463684371724097 0.264785359569015 0.246913268157511 0.214009226583468 0.223840825338506 -0.271367850120779 -0.947282365526118 0.940132497681253 -0.272033110815998 -0.0303961751937934 -0.0331718183200165 -0.0832871999170625 0.0288170129957356 0.968452341783584 0.306532496418636 0.246700606614822 -0.950495941546604 3867 4341 18067 0.235274204468517 0.255585646580907 1 0 0 1 0 0.000112841345068833 0 0.253750833439499 0.967269618321986 0.967269618321983 -0.253750833439499 1090 0.0439881461503662 0.354023641814565 0.28292783858159 -0.0979467217834363
"1232736" 1000 10 0.0469875382095058 0.0161947902803064 0.416226 9 1.11187707087104e-06 24 0.915881474285406 0.775292010159023 0.953147231878395 0.847884946845698 3629 657 44312 22524 656 656 0.0350030591761574 0 0.0167682926829268 0 0.981848184818482 NA 0.957692307692308 NA 0.0171087336525616 0.0337404154011428 0.0171087336525616 0.0337404154011428 0 0 0 1 1 0.00897647341280349 0.0173773770965883 0.70493564057657 0.772644644644645 0.420983446417765 0.00984441836691476 0.301829268292683 0.00152439024390244 0.993561185002114 0.986997635933806 0.961538461538462 0.933333333333333 0.00879791409582039 0.0170570939735464 0.0360406772760059 0.0667695576147977 0.318545202218059 0.15692947924771 0.596575770655935 0.0608949046064086 -0.971638489507659 0.00202433285184197 0.00779928535641045 -0.00616094641722518 -0.00962480288252845 -0.00208578423386719 0.745349619013259 0.00773530810953244 0.0177862850253995 -0.999959641261127 0.99965579941418 0.00409129480175683 30751 26 44969 0.667288225892381 0.000621559225714793 606 0 11 249 0 0.0110548748002131 0 0.999997470609798 -0.00224917184940977 0.00224917184940963 0.999997470609797 7 0.146374069345828 -0.0472807859117099 0.00784609756507895 0.409455578448705
"1232737" 1000 10 0.0456938352647485 0.0154912138522074 0.419275 3 2.31599425633424e-06 26 0.900708230107109 0.754466707663746 0.953073582957029 0.856516814261691 3454 590 20999 10376 588 588 0 0 0 0 NA NA NA NA 0.0297600246405123 0.0597927612179926 0.0297600246405123 0.0597927612179926 0.0788438314065188 0.123175716174465 0.0169491525423729 0.994465965688987 0.987608426270136 0.0188041195681116 0.037635999531004 0.726814814814815 0.812535347883638 0.305165208144235 0.429117271383677 0.164965986394558 0.20578231292517 0.974560713349069 0.956187895212285 0.969907983088784 0.945347786811201 0.0282076030491928 0.0580979341443823 0.0314539052244737 0.0622222721128699 0.261643992546687 0.27677635996726 0.212755151215222 0.21639132220067 -0.0148260703707348 0.98513386012757 -0.983846134470286 -0.0110552845922509 0.000380359884055556 -0.000321120940131612 -0.0683116957557684 0.0527029589353032 -0.999379668811304 -0.01152909714317 0.0151860450655552 -0.999463877529559 3813 4021 21589 0.204028527370856 0.201715497301465 0 0 0 0 0 0 0 0.188306848423916 -0.982110243728601 -0.982110243728601 -0.188306848423916 1807 0.0787228950614865 -0.408647482163486 -0.327523474571436 -0.0820908835538294
"1232738" 1000 10 0.0620281770652269 0.03276888683191 0.390242 1 6.18735305036505e-06 18 0.90951044550684 0.780523711878746 0.928283458076775 0.807540212655211 2365 343 7738 3779 343 343 0 0.0571624748681552 0 0.0379008746355685 NA 0.972340425531915 NA 0.933673469387755 0.0377560469049833 0.0756758471918667 0.0377560469049833 0.0756758471918667 0.0711979518020796 0.0508462473221272 0.0174927113702624 0.977777777777778 0.947826086956522 0.0297225525677955 0.0634907991879476 0.546329607586326 0.628809954006609 0.355532509222379 0.454677943790898 0.174927113702624 0.206997084548105 0.963833634719711 0.940594059405941 0.977323538805493 0.959335624284078 0.0407747534965098 0.08362830946531 0.0326052237161672 0.0652476318445862 0.269901517122801 0.289612794287628 0.258302945280606 0.312018655114363 -0.330606503799666 -0.719261648672262 0.792540921318206 -0.270108003527156 -0.243817628079122 -0.638468389323654 NA NA 0.995208002511021 0.990255015883922 0.0917200906786327 -0.0725399853972795 1659 3131 8081 0.251389256417042 0.443238952103731 0 470 0 0 13 0 0.0484255093940196 0.425842174772726 0.90479745920556 0.90479745920556 -0.425842174772724 270 0.0907216388380784 0.23572503209212 0.245392325324213 -0.1304000963746
"1232739" 1000 10 0.060517156199674 0.0248243345024258 0.441946 3 2.7104678267469e-06 104 0.826444669855813 0.757430355179541 0.927837444074497 0.851247678625926 3410 464 17983 9076 464 464 0 0 0 0 NA NA NA NA 0.0391044265405783 0.0844407477400453 0.0391044265405783 0.0844407477400453 0.0229230123058456 0.201119918901104 0.0129310344827586 0.988970588235294 0.975708502024291 0.0179038858064967 0.0352986313491791 0.719011168204948 0.775403729944627 0.334078642121798 0.138862873473494 0.133620689655172 0.0818965517241379 0.98209127671866 0.963911525029104 0.960905349794239 0.935153583617747 0.022252198636785 0.042431608672537 0.0314600484499763 0.0629117743519627 0.204466325451351 0.195202466739933 0.204968896345132 0.145645879179847 0.0019714358508908 0.0030322623753369 -0.986219276201817 0.00513490762170743 -0.00647649000589714 -0.00261625844124695 0.0152055499188385 0.00826540243172036 -0.999483842002269 -0.999064361507167 0.00571803156760961 0.0294799739531608 3462 972 18447 0.182459233142353 0.0603790215954165 0 0 0 0 0 0 0 0.99993295794413 -0.0115792753270832 0.0115792753270833 0.999932957944132 544 0.310058878691746 -0.0310897522501169 0.0237224218984176 0.549228926710201
"1232740" 1000 10 0.0660139929743173 0.0253411844130928 0.437162 4 2.54595447833393e-06 113 0.844516659821832 0.748443467443739 0.944782434846101 0.84289594099589 3474 504 19135 9548 504 504 0 0.0239956888516048 0 0.00198412698412698 NA 0.5 NA 0 0.0485302292537974 0.105438250065481 0.0485302292537974 0.105438250065481 0.285023352568356 0.399653175951786 0.0615079365079365 0.987289872898729 0.973773265651438 0.0203902004895999 0.0436890054180755 0.711426137564058 0.692616616616617 0.241010595251555 0.245695194076292 0.136904761904762 0.0396825396825397 0.987785448751991 0.976049982644915 0.947643979057592 0.92831541218638 0.0202462832233238 0.03951738566958 0.0404583843981213 0.0873664169667182 0.251431224490622 0.193899558599699 0.274378962078198 0.118954466147773 -0.950249376967418 0.0540232602574981 -0.21999921939591 0.0412022723567085 -0.0193877142261396 0.00709271785713803 0.23498689287259 -0.0795764908298623 0.24093072361964 -0.514015933253057 -0.956003668658921 0.843835428390191 5649 382 19639 0.29451193967323 0.0271260997067449 0 2 0 0 1 0 0 0.996191758406825 -0.0871893369760397 0.0871893369760397 0.996191758406823 2439 0.266420606859989 -0.0102452933685906 0.0791238156291569 0.47614271097344
"1232741" 1000 10 0.0619066867124024 0.0208863690219323 0.447924 14 1.10018263031663e-06 26 0.922387042331448 0.788674361830666 0.949450586950071 0.857160244356039 3732 710 44737 22451 708 708 0.0200255546987884 0.0290365315000643 0.0141242937853107 0.00141242937853107 0.951456310679612 0 0.876543209876543 0 0.0287627191798855 0.0646679807047191 0.0287627191798855 0.0646679807047191 0.00510236450557034 0.0290365315000643 0.00140845070422535 0.923076923076923 0.833333333333333 0.0108722698379935 0.0220509980300118 0.720964964964965 0.649953953953954 0.487422461117523 0 0.30225988700565 0 0.993035441142969 0.986214893068797 NA NA 0.00935182563635694 0.0183791614637124 0.0454460491870448 0.0893380700376879 0.308366667366496 0.098458112415064 0.592179590651503 0.0402185834702726 -0.971025099139967 -0.00291024301927322 -0.0141176084798114 -0.00408369602033907 -0.031800550819394 -0.00288305445914954 -0.809546245671542 -0.00470856114189848 0.0471294096570794 0.99996946852514 -0.998759177419439 0.00269330535933139 30727 0 45447 0.68192953543272 0 206 1 10 71 1 0.00316244265288851 0 0.99999549534407 0.00300154819499216 -0.00300154819499203 0.999995495344072 13 0.151241421740746 0.00393657692862038 0.00471148109306451 0.507677897968681
"1232743" 1000 10 0.0871433843893396 0.0588512179121615 0.413204 3 4.04367165386171e-06 60 0.912542962359594 0.746698161765495 0.911671453761171 0.802863611130555 2188 456 11909 6045 456 456 0 0 0 0 NA NA NA NA 0.032171856185771 0.0704602266850008 0.032171856185771 0.0704602266850008 0 0 0 1 NA 0.0243889069803389 0.0472107147169259 0.585374154781459 0.462829772230164 0.276453546211367 0.0446700030041273 0.118421052631579 0.0175438596491228 0.987142857142857 0.975252062328139 0.983086680761099 0.968992248062015 0.025813009252591 0.0494365033696804 0.0365150121558225 0.0706376294940892 0.227398408510452 0.175438280749341 0.302863233040528 0.157928834319486 -0.653049211933901 0.149908375370766 -0.514713955352342 0.322839671463189 -0.532619375137969 -0.127618577564831 -0.257364357744449 0.157923930852958 0.98500712687109 -0.995250183534412 -0.155595977194192 -0.065092305507197 4200 473 12365 0.3520264681555 0.0413564929693962 0 0 0 0 0 0 0 0.974147024719289 -0.225914971240408 0.225914971240407 0.97414702471929 4 0.20273594096378 -0.0257148372442378 0.0553587542218783 0.230508627059494
