"level" "reps" "arch" "demog_name" "demog_level_sub" "demog_level" "MIG_x" "MIG_y" "xcline" "ycline" "demog" "METAPOP_SIDE_x" "METAPOP_SIDE_y" "Nequal" "isVariableM" "MIG_breaks" "arch_level_sub" "arch_level" "MU_base" "MU_QTL_proportion" "SIGMA_QTN_1" "SIGMA_QTN_2" "SIGMA_K_1" "SIGMA_K_2" "N_traits" "ispleiotropy" "seed"
"polygenic_1-trait__SS-Mtn_N-cline-center-to-edge_m-constant" 8 "polygenic_1-trait" "SS-Mtn_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 4 0 0 "1-trait" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 1 0 1232229
"polygenic_1-trait__SS-Mtn_N-cline-N-to-S_m-constant" 8 "polygenic_1-trait" "SS-Mtn_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 2 0 0 "1-trait" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 1 0 1232230
"polygenic_1-trait__SS-Mtn_N-equal_m_breaks" 8 "polygenic_1-trait" "SS-Mtn_N-equal_m_breaks" "N-equal_m_breaks" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 1 "1-trait" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 1 0 1232231
"polygenic_1-trait__SS-Mtn_N-equal_m-constant" 8 "polygenic_1-trait" "SS-Mtn_N-equal_m-constant" "N-equal_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 0 "1-trait" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 1 0 1232232
"polygenic_1-trait__SS-Mtn_N-variable_m-variable" 8 "polygenic_1-trait" "SS-Mtn_N-variable_m-variable" "N-variable_m-variable" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 3 1 0 "1-trait" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 1 0 1232233
"polygenic_2-trait-no-pleiotropy-equal-S__Est-Clines_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "Est-Clines_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 4 0 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232234
"polygenic_2-trait-no-pleiotropy-equal-S__Est-Clines_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "Est-Clines_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 2 0 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232235
"polygenic_2-trait-no-pleiotropy-equal-S__Est-Clines_N-equal_m_breaks" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "Est-Clines_N-equal_m_breaks" "N-equal_m_breaks" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 0 0 1 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232236
"polygenic_2-trait-no-pleiotropy-equal-S__Est-Clines_N-equal_m-constant" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "Est-Clines_N-equal_m-constant" "N-equal_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 0 0 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232237
"polygenic_2-trait-no-pleiotropy-equal-S__Est-Clines_N-variable_m-variable" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "Est-Clines_N-variable_m-variable" "N-variable_m-variable" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 3 1 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232238
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Clines_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Clines_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 4 0 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232239
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Clines_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Clines_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 2 0 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232240
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Clines_N-equal_m_breaks" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Clines_N-equal_m_breaks" "N-equal_m_breaks" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 0 0 1 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232241
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Clines_N-equal_m-constant" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Clines_N-equal_m-constant" "N-equal_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 0 0 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232242
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Clines_N-variable_m-variable" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Clines_N-variable_m-variable" "N-variable_m-variable" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 3 1 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232243
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Mtn_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Mtn_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 4 0 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232244
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Mtn_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Mtn_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 2 0 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232245
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Mtn_N-equal_m_breaks" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Mtn_N-equal_m_breaks" "N-equal_m_breaks" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 1 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232246
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Mtn_N-equal_m-constant" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Mtn_N-equal_m-constant" "N-equal_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232247
"polygenic_2-trait-no-pleiotropy-equal-S__SS-Mtn_N-variable_m-variable" 8 "polygenic_2-trait-no-pleiotropy-equal-S" "SS-Mtn_N-variable_m-variable" "N-variable_m-variable" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 3 1 0 "2-trait-no-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 0 1232248
"polygenic_2-trait-no-pleiotropy-unequal-S__Est-Clines_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "Est-Clines_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 4 0 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232249
"polygenic_2-trait-no-pleiotropy-unequal-S__Est-Clines_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "Est-Clines_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 2 0 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232250
"polygenic_2-trait-no-pleiotropy-unequal-S__Est-Clines_N-equal_m_breaks" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "Est-Clines_N-equal_m_breaks" "N-equal_m_breaks" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 0 0 1 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232251
"polygenic_2-trait-no-pleiotropy-unequal-S__Est-Clines_N-equal_m-constant" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "Est-Clines_N-equal_m-constant" "N-equal_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 0 0 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232252
"polygenic_2-trait-no-pleiotropy-unequal-S__Est-Clines_N-variable_m-variable" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "Est-Clines_N-variable_m-variable" "N-variable_m-variable" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 3 1 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232253
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Clines_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Clines_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 4 0 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232254
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Clines_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Clines_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 2 0 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232255
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Clines_N-equal_m_breaks" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Clines_N-equal_m_breaks" "N-equal_m_breaks" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 0 0 1 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232256
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Clines_N-equal_m-constant" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Clines_N-equal_m-constant" "N-equal_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 0 0 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232257
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Clines_N-variable_m-variable" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Clines_N-variable_m-variable" "N-variable_m-variable" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 3 1 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232258
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Mtn_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Mtn_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 4 0 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232259
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Mtn_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Mtn_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 2 0 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232260
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Mtn_N-equal_m_breaks" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Mtn_N-equal_m_breaks" "N-equal_m_breaks" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 1 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232261
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Mtn_N-equal_m-constant" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Mtn_N-equal_m-constant" "N-equal_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232262
"polygenic_2-trait-no-pleiotropy-unequal-S__SS-Mtn_N-variable_m-variable" 8 "polygenic_2-trait-no-pleiotropy-unequal-S" "SS-Mtn_N-variable_m-variable" "N-variable_m-variable" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 3 1 0 "2-trait-no-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 0 1232263
"polygenic_2-trait-pleiotropy-equal-S__Est-Clines_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-pleiotropy-equal-S" "Est-Clines_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 4 0 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232264
"polygenic_2-trait-pleiotropy-equal-S__Est-Clines_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-pleiotropy-equal-S" "Est-Clines_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 2 0 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232265
"polygenic_2-trait-pleiotropy-equal-S__Est-Clines_N-equal_m_breaks" 8 "polygenic_2-trait-pleiotropy-equal-S" "Est-Clines_N-equal_m_breaks" "N-equal_m_breaks" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 0 0 1 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232266
"polygenic_2-trait-pleiotropy-equal-S__Est-Clines_N-equal_m-constant" 8 "polygenic_2-trait-pleiotropy-equal-S" "Est-Clines_N-equal_m-constant" "N-equal_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 0 0 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232267
"polygenic_2-trait-pleiotropy-equal-S__Est-Clines_N-variable_m-variable" 8 "polygenic_2-trait-pleiotropy-equal-S" "Est-Clines_N-variable_m-variable" "N-variable_m-variable" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 3 1 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232268
"polygenic_2-trait-pleiotropy-equal-S__SS-Clines_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Clines_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 4 0 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232269
"polygenic_2-trait-pleiotropy-equal-S__SS-Clines_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Clines_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 2 0 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232270
"polygenic_2-trait-pleiotropy-equal-S__SS-Clines_N-equal_m_breaks" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Clines_N-equal_m_breaks" "N-equal_m_breaks" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 0 0 1 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232271
"polygenic_2-trait-pleiotropy-equal-S__SS-Clines_N-equal_m-constant" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Clines_N-equal_m-constant" "N-equal_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 0 0 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232272
"polygenic_2-trait-pleiotropy-equal-S__SS-Clines_N-variable_m-variable" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Clines_N-variable_m-variable" "N-variable_m-variable" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 3 1 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232273
"polygenic_2-trait-pleiotropy-equal-S__SS-Mtn_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Mtn_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 4 0 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232274
"polygenic_2-trait-pleiotropy-equal-S__SS-Mtn_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Mtn_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 2 0 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232275
"polygenic_2-trait-pleiotropy-equal-S__SS-Mtn_N-equal_m_breaks" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Mtn_N-equal_m_breaks" "N-equal_m_breaks" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 1 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232276
"polygenic_2-trait-pleiotropy-equal-S__SS-Mtn_N-equal_m-constant" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Mtn_N-equal_m-constant" "N-equal_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232277
"polygenic_2-trait-pleiotropy-equal-S__SS-Mtn_N-variable_m-variable" 8 "polygenic_2-trait-pleiotropy-equal-S" "SS-Mtn_N-variable_m-variable" "N-variable_m-variable" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 3 1 0 "2-trait-pleiotropy-equal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 0.5 2 1 1232278
"polygenic_2-trait-pleiotropy-unequal-S__Est-Clines_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-pleiotropy-unequal-S" "Est-Clines_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 4 0 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232279
"polygenic_2-trait-pleiotropy-unequal-S__Est-Clines_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-pleiotropy-unequal-S" "Est-Clines_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 2 0 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232280
"polygenic_2-trait-pleiotropy-unequal-S__Est-Clines_N-equal_m_breaks" 8 "polygenic_2-trait-pleiotropy-unequal-S" "Est-Clines_N-equal_m_breaks" "N-equal_m_breaks" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 0 0 1 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232281
"polygenic_2-trait-pleiotropy-unequal-S__Est-Clines_N-equal_m-constant" 8 "polygenic_2-trait-pleiotropy-unequal-S" "Est-Clines_N-equal_m-constant" "N-equal_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 0 0 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232282
"polygenic_2-trait-pleiotropy-unequal-S__Est-Clines_N-variable_m-variable" 8 "polygenic_2-trait-pleiotropy-unequal-S" "Est-Clines_N-variable_m-variable" "N-variable_m-variable" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 3 1 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232283
"polygenic_2-trait-pleiotropy-unequal-S__SS-Clines_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Clines_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 4 0 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232284
"polygenic_2-trait-pleiotropy-unequal-S__SS-Clines_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Clines_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 2 0 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232285
"polygenic_2-trait-pleiotropy-unequal-S__SS-Clines_N-equal_m_breaks" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Clines_N-equal_m_breaks" "N-equal_m_breaks" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 0 0 1 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232286
"polygenic_2-trait-pleiotropy-unequal-S__SS-Clines_N-equal_m-constant" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Clines_N-equal_m-constant" "N-equal_m-constant" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 0 0 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232287
"polygenic_2-trait-pleiotropy-unequal-S__SS-Clines_N-variable_m-variable" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Clines_N-variable_m-variable" "N-variable_m-variable" "SS-Clines" 0.01 0.01 "linear" "linear" "SS" 10 10 3 1 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232288
"polygenic_2-trait-pleiotropy-unequal-S__SS-Mtn_N-cline-center-to-edge_m-constant" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Mtn_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 4 0 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232289
"polygenic_2-trait-pleiotropy-unequal-S__SS-Mtn_N-cline-N-to-S_m-constant" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Mtn_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 2 0 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232290
"polygenic_2-trait-pleiotropy-unequal-S__SS-Mtn_N-equal_m_breaks" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Mtn_N-equal_m_breaks" "N-equal_m_breaks" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 1 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232291
"polygenic_2-trait-pleiotropy-unequal-S__SS-Mtn_N-equal_m-constant" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Mtn_N-equal_m-constant" "N-equal_m-constant" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 0 0 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232292
"polygenic_2-trait-pleiotropy-unequal-S__SS-Mtn_N-variable_m-variable" 8 "polygenic_2-trait-pleiotropy-unequal-S" "SS-Mtn_N-variable_m-variable" "N-variable_m-variable" "SS-Mtn" 0.01 0.01 "V" "linear" "SS" 10 10 3 1 0 "2-trait-pleiotropy-unequal-S" "polygenic" 1e-07 0.25 0.002 0.002 0.5 4 2 1 1232293
"oliogenic_1-trait__Est-Clines_N-cline-center-to-edge_m-constant" 9 "oliogenic_1-trait" "Est-Clines_N-cline-center-to-edge_m-constant" "N-cline-center-to-edge_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 4 0 0 "1-trait" "oliogenic" 1e-07 0.001 0.4 0.4 0.5 0.5 1 0 1232294
"oliogenic_1-trait__Est-Clines_N-cline-N-to-S_m-constant" 9 "oliogenic_1-trait" "Est-Clines_N-cline-N-to-S_m-constant" "N-cline-N-to-S_m-constant" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 2 0 0 "1-trait" "oliogenic" 1e-07 0.001 0.4 0.4 0.5 0.5 1 0 1232295
"oliogenic_1-trait__Est-Clines_N-equal_m_breaks" 9 "oliogenic_1-trait" "Est-Clines_N-equal_m_breaks" "N-equal_m_breaks" "Est-Clines" 0.49 0.01 "linear" "linear" "Estuary" 10 10 0 0 1 "1-trait" "oliogenic" 1e-07 0.001 0.4 0.4 0.5 0.5 1 0 1232296
